# #################################################################
# Table 15: Bridge function for Gamma = 30.0.
# -----------------------------------------------------------------
#      r/d		      B(r/d)		  sigma[B(r/d)]		 
# -----------------------------------------------------------------
  1.90000000e-02	 -7.39341060e+00	  2.89165012e-01
  2.90000000e-02	 -6.36224187e+00	  1.05293526e-01
  3.90000000e-02	 -5.99812833e+00	  5.35711544e-02
  4.90000000e-02	 -6.01589704e+00	  4.45178919e-02
  5.90000000e-02	 -6.04818412e+00	  4.42861224e-02
  6.90000000e-02	 -6.02657836e+00	  4.39058516e-02
  7.90000000e-02	 -5.99762487e+00	  4.49499756e-02
  8.90000000e-02	 -6.00883238e+00	  3.60881684e-02
  9.90000000e-02	 -5.97006118e+00	  3.32526417e-02
  1.09000000e-01	 -5.95841138e+00	  3.10925678e-02
  1.19000000e-01	 -5.97134598e+00	  3.18223466e-02
  1.29000000e-01	 -5.94040267e+00	  3.27189892e-02
  1.39000000e-01	 -5.91060087e+00	  3.00018263e-02
  1.49000000e-01	 -5.88295770e+00	  3.07487852e-02
  1.59000000e-01	 -5.86139794e+00	  3.12251155e-02
  1.69000000e-01	 -5.83268300e+00	  3.12649376e-02
  1.79000000e-01	 -5.79604682e+00	  3.26123403e-02
  1.89000000e-01	 -5.79024933e+00	  3.00125541e-02
  1.99000000e-01	 -5.74860613e+00	  2.57002612e-02
  2.09000000e-01	 -5.72196064e+00	  1.87994304e-02
  2.19000000e-01	 -5.70796030e+00	  1.85228134e-02
  2.29000000e-01	 -5.65887384e+00	  1.63543677e-02
  2.39000000e-01	 -5.63066972e+00	  1.71465620e-02
  2.49000000e-01	 -5.60904523e+00	  1.16058009e-02
  2.59000000e-01	 -5.56026514e+00	  1.19488251e-02
  2.69000000e-01	 -5.52842200e+00	  1.39233368e-02
  2.79000000e-01	 -5.49034766e+00	  1.36676934e-02
  2.89000000e-01	 -5.45440364e+00	  1.26277124e-02
  2.99000000e-01	 -5.42537669e+00	  1.06654786e-02
  3.09000000e-01	 -5.36549714e+00	  1.00708752e-02
  3.19000000e-01	 -5.31623629e+00	  1.08311585e-02
  3.29000000e-01	 -5.29412124e+00	  1.20823828e-02
  3.39000000e-01	 -5.24381297e+00	  9.84337035e-03
  3.49000000e-01	 -5.19528379e+00	  1.02332655e-02
  3.59000000e-01	 -5.16414103e+00	  8.32406532e-03
  3.69000000e-01	 -5.11764182e+00	  1.05486949e-02
  3.79000000e-01	 -5.08041707e+00	  9.50666974e-03
  3.89000000e-01	 -5.01486519e+00	  7.55365397e-03
  3.99000000e-01	 -4.97192121e+00	  2.47788666e-02
  4.09000000e-01	 -4.94121197e+00	  1.97156200e-02
  4.19000000e-01	 -4.87938287e+00	  1.73861889e-02
  4.29000000e-01	 -4.83729519e+00	  1.66906887e-02
  4.39000000e-01	 -4.80379343e+00	  1.70760179e-02
  4.49000000e-01	 -4.73160890e+00	  1.87570234e-02
  4.59000000e-01	 -4.66576330e+00	  2.07755564e-02
  4.69000000e-01	 -4.61818813e+00	  1.76796855e-02
  4.79000000e-01	 -4.55992932e+00	  1.54463061e-02
  4.89000000e-01	 -4.53562766e+00	  1.57894000e-02
  4.99000000e-01	 -4.46249748e+00	  1.42855031e-02
  5.09000000e-01	 -4.42840229e+00	  1.41412148e-02
  5.19000000e-01	 -4.37542668e+00	  1.61344949e-02
  5.29000000e-01	 -4.30336328e+00	  1.25594047e-02
  5.39000000e-01	 -4.25912101e+00	  1.31311352e-02
  5.49000000e-01	 -4.18339326e+00	  1.34408974e-02
  5.59000000e-01	 -4.14739142e+00	  1.60715212e-02
  5.69000000e-01	 -4.08381693e+00	  1.29353459e-02
  5.79000000e-01	 -4.05299284e+00	  1.59812037e-02
  5.89000000e-01	 -3.97653714e+00	  1.28832926e-02
  5.99000000e-01	 -3.92105957e+00	  1.29609171e-02
  6.09000000e-01	 -3.86829771e+00	  1.13107487e-02
